 format: day,hour,forecast,value  location:53_120 Start : 20170701 
 25,2000,+43,74.000000 
 25,2000,+46,76.000000 
 25,2000,+49,84.000000 
 25,2000,+52,89.000000 
 25,2000,+55,90.000000 
 25,2000,+58,66.000000 
 25,2000,+61,22.000000 
 25,2000,+64,7.000000 
 25,2000,+67,294.000000 
 25,2300,+4,217.000000 
 25,2300,+7,262.000000 
 25,2300,+10,249.000000 
 25,2300,+13,11.000000 
 25,2300,+16,207.000000 
 25,2300,+19,155.000000 
 25,2300,+22,146.000000 
 25,2300,+25,144.000000 
 25,2300,+28,178.000000 
 25,2300,+31,207.000000 
 25,2300,+34,195.000000 
 25,2300,+37,152.000000 
 25,2300,+40,74.000000 
 25,2300,+43,76.000000 
 25,2300,+46,84.000000 
 25,2300,+49,89.000000 
 25,2300,+52,90.000000 
 25,2300,+55,66.000000 
 25,2300,+58,22.000000 
 25,2300,+61,7.000000 
 25,2300,+64,294.000000 
 26,0200,+4,262.000000 
 26,0200,+7,249.000000 
 26,0200,+10,11.000000 
 26,0200,+13,207.000000 
 26,0200,+16,155.000000 
 26,0200,+19,146.000000 
 26,0200,+22,144.000000 
 26,0200,+25,178.000000 
 26,0200,+28,207.000000 
 26,0200,+31,195.000000 
 26,0200,+34,152.000000 
 26,0200,+37,74.000000 
 26,0200,+40,76.000000 
 26,0200,+43,84.000000 
 26,0200,+46,89.000000 
 26,0200,+49,90.000000 
 26,0200,+52,66.000000 
 26,0200,+55,22.000000 
 26,0200,+58,7.000000 
 26,0200,+61,294.000000 
 26,0500,+4,249.000000 
 26,0500,+7,11.000000 
 26,0500,+10,207.000000 
 26,0500,+13,155.000000 
 26,0500,+16,146.000000 
 26,0500,+19,144.000000 
 26,0500,+22,178.000000 
 26,0500,+25,207.000000 
 26,0500,+28,195.000000 
 26,0500,+31,152.000000 
 26,0500,+34,74.000000 
 26,0500,+37,76.000000 
 26,0500,+40,84.000000 
 26,0500,+43,89.000000 
 26,0500,+46,90.000000 
 26,0500,+49,66.000000 
 26,0500,+52,22.000000 
 26,0500,+55,7.000000 
 26,0500,+58,294.000000 
 26,0800,+4,92.000000 
 26,0800,+7,270.000000 
 26,0800,+10,124.000000 
 26,0800,+13,160.000000 
 26,0800,+16,134.000000 
 26,0800,+19,134.000000 
 26,0800,+22,194.000000 
 26,0800,+25,190.000000 
 26,0800,+28,129.000000 
 26,0800,+31,72.000000 
 26,0800,+34,80.000000 
 26,0800,+37,86.000000 
 26,0800,+40,97.000000 
 26,0800,+43,98.000000 
 26,0800,+46,85.000000 
 26,0800,+49,63.000000 
 26,0800,+52,17.000000 
 26,0800,+55,331.000000 
 26,1100,+4,270.000000 
 26,1100,+7,124.000000 
 26,1100,+10,160.000000 
 26,1100,+13,134.000000 
 26,1100,+16,134.000000 
 26,1100,+19,194.000000 
 26,1100,+22,190.000000 
 26,1100,+25,129.000000 
 26,1100,+28,72.000000 
 26,1100,+31,80.000000 
 26,1100,+34,86.000000 
 26,1100,+37,97.000000 
 26,1100,+40,98.000000 
 26,1100,+43,85.000000 
 26,1100,+46,63.000000 
 26,1100,+49,17.000000 
 26,1100,+52,331.000000 
 26,1400,+4,124.000000 
 26,1400,+7,160.000000 
 26,1400,+10,134.000000 
 26,1400,+13,134.000000 
 26,1400,+16,194.000000 
 26,1400,+19,190.000000 
 26,1400,+22,129.000000 
 26,1400,+25,72.000000 
 26,1400,+28,80.000000 
 26,1400,+31,86.000000 
 26,1400,+34,97.000000 
 26,1400,+37,98.000000 
 26,1400,+40,85.000000 
 26,1400,+43,63.000000 
 26,1400,+46,17.000000 
 26,1400,+49,331.000000 
 26,1700,+4,160.000000 
 26,1700,+7,134.000000 
 26,1700,+10,134.000000 
 26,1700,+13,194.000000 
 26,1700,+16,190.000000 
 26,1700,+19,129.000000 
 26,1700,+22,72.000000 
 26,1700,+25,80.000000 
 26,1700,+28,86.000000 
 26,1700,+31,97.000000 
 26,1700,+34,98.000000 
 26,1700,+37,85.000000 
 26,1700,+40,63.000000 
 26,1700,+43,17.000000 
 26,1700,+46,331.000000 
 26,2000,+4,194.000000 
 26,2000,+7,133.000000 
 26,2000,+10,217.000000 
 26,2000,+13,212.000000 
 26,2000,+16,75.000000 
 26,2000,+19,93.000000 
 26,2000,+22,76.000000 
 26,2000,+25,82.000000 
 26,2000,+28,97.000000 
 26,2000,+31,96.000000 
 26,2000,+34,68.000000 
 26,2000,+37,48.000000 
 26,2000,+40,40.000000 
 26,2000,+43,320.000000 
 26,2000,+46,297.000000 
 26,2000,+49,276.000000 
 26,2000,+52,307.000000 
 26,2000,+55,303.000000 
 26,2000,+58,298.000000 
 26,2000,+61,312.000000 
 26,2000,+64,321.000000 
 26,2000,+67,321.000000 
 26,2300,+4,133.000000 
 26,2300,+7,217.000000 
 26,2300,+10,212.000000 
 26,2300,+13,75.000000 
 26,2300,+16,93.000000 
 26,2300,+19,76.000000 
 26,2300,+22,82.000000 
 26,2300,+25,97.000000 
 26,2300,+28,96.000000 
 26,2300,+31,68.000000 
 26,2300,+34,48.000000 
 26,2300,+37,40.000000 
 26,2300,+40,320.000000 
 26,2300,+43,297.000000 
 26,2300,+46,276.000000 
 26,2300,+49,307.000000 
 26,2300,+52,303.000000 
 26,2300,+55,298.000000 
 26,2300,+58,312.000000 
 26,2300,+61,321.000000 
 26,2300,+64,321.000000 
 27,0200,+4,217.000000 
 27,0200,+7,212.000000 
 27,0200,+10,75.000000 
 27,0200,+13,93.000000 
 27,0200,+16,76.000000 
 27,0200,+19,82.000000 
 27,0200,+22,97.000000 
 27,0200,+25,96.000000 
 27,0200,+28,68.000000 
 27,0200,+31,48.000000 
 27,0200,+34,40.000000 
 27,0200,+37,320.000000 
 27,0200,+40,297.000000 
 27,0200,+43,276.000000 
 27,0200,+46,307.000000 
 27,0200,+49,303.000000 
 27,0200,+52,298.000000 
 27,0200,+55,312.000000 
 27,0200,+58,321.000000 
 27,0200,+61,321.000000 
 27,0500,+4,212.000000 
 27,0500,+7,75.000000 
 27,0500,+10,93.000000 
 27,0500,+13,76.000000 
 27,0500,+16,82.000000 
 27,0500,+19,97.000000 
 27,0500,+22,96.000000 
 27,0500,+25,68.000000 
 27,0500,+28,48.000000 
 27,0500,+31,40.000000 
 27,0500,+34,320.000000 
 27,0500,+37,297.000000 
 27,0500,+40,276.000000 
 27,0500,+43,307.000000 
 27,0500,+46,303.000000 
 27,0500,+49,298.000000 
 27,0500,+52,312.000000 
 27,0500,+55,321.000000 
 27,0500,+58,321.000000 
 27,0800,+4,62.000000 
 27,0800,+7,67.000000 
 27,0800,+10,67.000000 
 27,0800,+13,76.000000 
 27,0800,+16,96.000000 
 27,0800,+19,103.000000 
 27,0800,+22,96.000000 
 27,0800,+25,42.000000 
 27,0800,+28,75.000000 
 27,0800,+31,326.000000 
 27,0800,+34,302.000000 
 27,0800,+37,289.000000 
 27,0800,+40,313.000000 
 27,0800,+43,305.000000 
 27,0800,+46,305.000000 
 27,0800,+49,311.000000 
 27,0800,+52,320.000000 
 27,0800,+55,330.000000 
 27,1100,+4,67.000000 
 27,1100,+7,67.000000 
 27,1100,+10,76.000000 
 27,1100,+13,96.000000 
 27,1100,+16,103.000000 
 27,1100,+19,96.000000 
 27,1100,+22,42.000000 
 27,1100,+25,75.000000 
 27,1100,+28,326.000000 
 27,1100,+31,302.000000 
 27,1100,+34,289.000000 
 27,1100,+37,313.000000 
 27,1100,+40,305.000000 
 27,1100,+43,305.000000 
 27,1100,+46,311.000000 
 27,1100,+49,320.000000 
 27,1100,+52,330.000000 
 27,1400,+4,67.000000 
 27,1400,+7,76.000000 
 27,1400,+10,96.000000 
 27,1400,+13,103.000000 
 27,1400,+16,96.000000 
 27,1400,+19,42.000000 
 27,1400,+22,75.000000 
 27,1400,+25,326.000000 
 27,1400,+28,302.000000 
 27,1400,+31,289.000000 
 27,1400,+34,313.000000 
 27,1400,+37,305.000000 
 27,1400,+40,305.000000 
 27,1400,+43,311.000000 
 27,1400,+46,320.000000 
 27,1400,+49,330.000000 
 27,1700,+4,76.000000 
 27,1700,+7,96.000000 
 27,1700,+10,103.000000 
 27,1700,+13,96.000000 
 27,1700,+16,42.000000 
 27,1700,+19,75.000000 
 27,1700,+22,326.000000 
 27,1700,+25,302.000000 
 27,1700,+28,289.000000 
 27,1700,+31,313.000000 
 27,1700,+34,305.000000 
 27,1700,+37,305.000000 
 27,1700,+40,311.000000 
 27,1700,+43,320.000000 
 27,1700,+46,330.000000 
 27,2000,+4,97.000000 
 27,2000,+7,83.000000 
 27,2000,+10,49.000000 
 27,2000,+13,53.000000 
 27,2000,+16,2.000000 
 27,2000,+19,324.000000 
 27,2000,+22,292.000000 
 27,2000,+25,287.000000 
 27,2000,+28,310.000000 
 27,2000,+31,307.000000 
 27,2000,+34,302.000000 
 27,2000,+37,311.000000 
 27,2000,+40,319.000000 
 27,2000,+43,325.000000 
 27,2000,+46,330.000000 
 27,2000,+49,331.000000 
 27,2000,+52,321.000000 
 27,2000,+55,245.000000 
 27,2000,+58,216.000000 
 27,2000,+61,222.000000 
 27,2000,+64,110.000000 
 27,2000,+67,93.000000 
 27,2300,+4,83.000000 
 27,2300,+7,49.000000 
 27,2300,+10,53.000000 
 27,2300,+13,2.000000 
 27,2300,+16,324.000000 
 27,2300,+19,292.000000 
 27,2300,+22,287.000000 
 27,2300,+25,310.000000 
 27,2300,+28,307.000000 
 27,2300,+31,302.000000 
 27,2300,+34,311.000000 
 27,2300,+37,319.000000 
 27,2300,+40,325.000000 
 27,2300,+43,330.000000 
 27,2300,+46,331.000000 
 27,2300,+49,321.000000 
 27,2300,+52,245.000000 
 27,2300,+55,216.000000 
 27,2300,+58,222.000000 
 27,2300,+61,110.000000 
 27,2300,+64,93.000000 
 28,0200,+4,49.000000 
 28,0200,+7,53.000000 
 28,0200,+10,2.000000 
 28,0200,+13,324.000000 
 28,0200,+16,292.000000 
 28,0200,+19,287.000000 
 28,0200,+22,310.000000 
 28,0200,+25,307.000000 
 28,0200,+28,302.000000 
 28,0200,+31,311.000000 
 28,0200,+34,319.000000 
 28,0200,+37,325.000000 
 28,0200,+40,330.000000 
 28,0200,+43,331.000000 
 28,0200,+46,321.000000 
 28,0200,+49,245.000000 
 28,0200,+52,216.000000 
 28,0200,+55,222.000000 
 28,0200,+58,110.000000 
 28,0200,+61,93.000000 
 28,0500,+4,53.000000 
 28,0500,+7,2.000000 
 28,0500,+10,324.000000 
 28,0500,+13,292.000000 
 28,0500,+16,287.000000 
 28,0500,+19,310.000000 
 28,0500,+22,307.000000 
 28,0500,+25,302.000000 
 28,0500,+28,311.000000 
 28,0500,+31,319.000000 
 28,0500,+34,325.000000 
 28,0500,+37,330.000000 
 28,0500,+40,331.000000 
 28,0500,+43,321.000000 
 28,0500,+46,245.000000 
 28,0500,+49,216.000000 
 28,0500,+52,222.000000 
 28,0500,+55,110.000000 
 28,0500,+58,93.000000 
 28,0800,+4,353.000000 
 28,0800,+7,334.000000 
 28,0800,+10,290.000000 
 28,0800,+13,264.000000 
 28,0800,+16,308.000000 
 28,0800,+19,307.000000 
 28,0800,+22,303.000000 
 28,0800,+25,309.000000 
 28,0800,+28,325.000000 
 28,0800,+31,328.000000 
 28,0800,+34,329.000000 
 28,0800,+37,331.000000 
 28,0800,+40,341.000000 
 28,0800,+43,198.000000 
 28,0800,+46,222.000000 
 28,0800,+49,180.000000 
 28,0800,+52,94.000000 
 28,0800,+55,90.000000 
 28,1100,+4,334.000000 
 28,1100,+7,290.000000 
 28,1100,+10,264.000000 
 28,1100,+13,308.000000 
 28,1100,+16,307.000000 
 28,1100,+19,303.000000 
 28,1100,+22,309.000000 
 28,1100,+25,325.000000 
 28,1100,+28,328.000000 
 28,1100,+31,329.000000 
 28,1100,+34,331.000000 
 28,1100,+37,341.000000 
 28,1100,+40,198.000000 
 28,1100,+43,222.000000 
 28,1100,+46,180.000000 
 28,1100,+49,94.000000 
 28,1100,+52,90.000000 
 28,1400,+4,290.000000 
 28,1400,+7,264.000000 
 28,1400,+10,308.000000 
 28,1400,+13,307.000000 
 28,1400,+16,303.000000 
 28,1400,+19,309.000000 
 28,1400,+22,325.000000 
 28,1400,+25,328.000000 
 28,1400,+28,329.000000 
 28,1400,+31,331.000000 
 28,1400,+34,341.000000 
 28,1400,+37,198.000000 
 28,1400,+40,222.000000 
 28,1400,+43,180.000000 
 28,1400,+46,94.000000 
 28,1400,+49,90.000000 
 28,1700,+4,264.000000 
 28,1700,+7,308.000000 
 28,1700,+10,307.000000 
 28,1700,+13,303.000000 
 28,1700,+16,309.000000 
 28,1700,+19,325.000000 
 28,1700,+22,328.000000 
 28,1700,+25,329.000000 
 28,1700,+28,331.000000 
 28,1700,+31,341.000000 
 28,1700,+34,198.000000 
 28,1700,+37,222.000000 
 28,1700,+40,180.000000 
 28,1700,+43,94.000000 
 28,1700,+46,90.000000 
 28,2000,+4,307.000000 
 28,2000,+7,309.000000 
 28,2000,+10,302.000000 
 28,2000,+13,311.000000 
 28,2000,+16,317.000000 
 28,2000,+19,328.000000 
 28,2000,+22,329.000000 
 28,2000,+25,331.000000 
 28,2000,+28,335.000000 
 28,2000,+31,233.000000 
 28,2000,+34,221.000000 
 28,2000,+37,214.000000 
 28,2000,+40,114.000000 
 28,2000,+43,128.000000 
 28,2000,+46,102.000000 
 28,2000,+49,110.000000 
 28,2000,+52,114.000000 
 28,2000,+55,129.000000 
 28,2000,+58,126.000000 
 28,2000,+61,123.000000 
 28,2000,+64,131.000000 
 28,2000,+67,145.000000 
 28,2300,+4,309.000000 
 28,2300,+7,302.000000 
 28,2300,+10,311.000000 
 28,2300,+13,317.000000 
 28,2300,+16,328.000000 
 28,2300,+19,329.000000 
 28,2300,+22,331.000000 
 28,2300,+25,335.000000 
 28,2300,+28,233.000000 
 28,2300,+31,221.000000 
 28,2300,+34,214.000000 
 28,2300,+37,114.000000 
 28,2300,+40,128.000000 
 28,2300,+43,102.000000 
 28,2300,+46,110.000000 
 28,2300,+49,114.000000 
 28,2300,+52,129.000000 
 28,2300,+55,126.000000 
 28,2300,+58,123.000000 
 28,2300,+61,131.000000 
 28,2300,+64,145.000000 
 Start : 20180301 
 1,0200,+4,302.000000 
 1,0200,+7,311.000000 
 1,0200,+10,317.000000 
 1,0200,+13,328.000000 
 1,0200,+16,329.000000 
 1,0200,+19,331.000000 
 1,0200,+22,335.000000 
 1,0200,+25,233.000000 
 1,0200,+28,221.000000 
 1,0200,+31,214.000000 
 1,0200,+34,114.000000 
 1,0200,+37,128.000000 
 1,0200,+40,102.000000 
 1,0200,+43,110.000000 
 1,0200,+46,114.000000 
 1,0200,+49,129.000000 
 1,0200,+52,126.000000 
 1,0200,+55,123.000000 
 1,0200,+58,131.000000 
 1,0200,+61,145.000000 
 1,0500,+4,311.000000 
 1,0500,+7,317.000000 
 1,0500,+10,328.000000 
 1,0500,+13,329.000000 
 1,0500,+16,331.000000 
 1,0500,+19,335.000000 
 1,0500,+22,233.000000 
 1,0500,+25,221.000000 
 1,0500,+28,214.000000 
 1,0500,+31,114.000000 
 1,0500,+34,128.000000 
 1,0500,+37,102.000000 
 1,0500,+40,110.000000 
 1,0500,+43,114.000000 
 1,0500,+46,129.000000 
 1,0500,+49,126.000000 
 1,0500,+52,123.000000 
 1,0500,+55,131.000000 
 1,0500,+58,145.000000 
 1,0800,+4,322.000000 
 1,0800,+7,323.000000 
 1,0800,+10,328.000000 
 1,0800,+13,341.000000 
 1,0800,+16,333.000000 
 1,0800,+19,203.000000 
 1,0800,+22,225.000000 
 1,0800,+25,211.000000 
 1,0800,+28,114.000000 
 1,0800,+31,69.000000 
 1,0800,+34,86.000000 
 1,0800,+37,99.000000 
 1,0800,+40,118.000000 
 1,0800,+43,134.000000 
 1,0800,+46,125.000000 
 1,0800,+49,154.000000 
 1,0800,+52,148.000000 
 1,0800,+55,197.000000 
 1,1100,+4,323.000000 
 1,1100,+7,328.000000 
 1,1100,+10,341.000000 
 1,1100,+13,333.000000 
 1,1100,+16,203.000000 
 1,1100,+19,225.000000 
 1,1100,+22,211.000000 
 1,1100,+25,114.000000 
 1,1100,+28,69.000000 
 1,1100,+31,86.000000 
 1,1100,+34,99.000000 
 1,1100,+37,118.000000 
 1,1100,+40,134.000000 
 1,1100,+43,125.000000 
 1,1100,+46,154.000000 
 1,1100,+49,148.000000 
 1,1100,+52,197.000000 
 1,1400,+4,328.000000 
 1,1400,+7,341.000000 
 1,1400,+10,333.000000 
 1,1400,+13,203.000000 
 1,1400,+16,225.000000 
 1,1400,+19,211.000000 
 1,1400,+22,114.000000 
 1,1400,+25,69.000000 
 1,1400,+28,86.000000 
 1,1400,+31,99.000000 
 1,1400,+34,118.000000 
 1,1400,+37,134.000000 
 1,1400,+40,125.000000 
 1,1400,+43,154.000000 
 1,1400,+46,148.000000 
 1,1400,+49,197.000000 
 1,1700,+4,341.000000 
 1,1700,+7,333.000000 
 1,1700,+10,203.000000 
 1,1700,+13,225.000000 
 1,1700,+16,211.000000 
 1,1700,+19,114.000000 
 1,1700,+22,69.000000 
 1,1700,+25,86.000000 
 1,1700,+28,99.000000 
 1,1700,+31,118.000000 
 1,1700,+34,134.000000 
 1,1700,+37,125.000000 
 1,1700,+40,154.000000 
 1,1700,+43,148.000000 
 1,1700,+46,197.000000 
 1,2000,+4,288.000000 
 1,2000,+7,231.000000 
 1,2000,+10,208.000000 
 1,2000,+13,211.000000 
 1,2000,+16,87.000000 
 1,2000,+19,85.000000 
 1,2000,+22,92.000000 
 1,2000,+25,125.000000 
 1,2000,+28,135.000000 
 1,2000,+31,125.000000 
 1,2000,+34,133.000000 
 1,2000,+37,124.000000 
 1,2000,+40,143.000000 
 1,2000,+43,193.000000 
 1,2000,+46,225.000000 
 1,2000,+49,18.000000 
 1,2000,+52,19.000000 
 1,2000,+55,83.000000 
 1,2000,+58,92.000000 
 1,2000,+61,71.000000 
 1,2000,+64,40.000000 
 1,2000,+67,18.000000 
 1,2300,+4,231.000000 
 1,2300,+7,208.000000 
 1,2300,+10,211.000000 
 1,2300,+13,87.000000 
 1,2300,+16,85.000000 
 1,2300,+19,92.000000 
 1,2300,+22,125.000000 
 1,2300,+25,135.000000 
 1,2300,+28,125.000000 
 1,2300,+31,133.000000 
 1,2300,+34,124.000000 
 1,2300,+37,143.000000 
 1,2300,+40,193.000000 
 1,2300,+43,225.000000 
 1,2300,+46,18.000000 
 1,2300,+49,19.000000 
 1,2300,+52,83.000000 
 1,2300,+55,92.000000 
 1,2300,+58,71.000000 
 1,2300,+61,40.000000 
 1,2300,+64,18.000000 
 2,0200,+4,208.000000 
 2,0200,+7,211.000000 
 2,0200,+10,87.000000 
 2,0200,+13,85.000000 
 2,0200,+16,92.000000 
 2,0200,+19,125.000000 
 2,0200,+22,135.000000 
 2,0200,+25,125.000000 
 2,0200,+28,133.000000 
 2,0200,+31,124.000000 
 2,0200,+34,143.000000 
 2,0200,+37,193.000000 
 2,0200,+40,225.000000 
 2,0200,+43,18.000000 
 2,0200,+46,19.000000 
 2,0200,+49,83.000000 
 2,0200,+52,92.000000 
 2,0200,+55,71.000000 
 2,0200,+58,40.000000 
 2,0200,+61,18.000000 
 2,0500,+4,211.000000 
 2,0500,+7,87.000000 
 2,0500,+10,85.000000 
 2,0500,+13,92.000000 
 2,0500,+16,125.000000 
 2,0500,+19,135.000000 
 2,0500,+22,125.000000 
 2,0500,+25,133.000000 
 2,0500,+28,124.000000 
 2,0500,+31,143.000000 
 2,0500,+34,193.000000 
 2,0500,+37,225.000000 
 2,0500,+40,18.000000 
 2,0500,+43,19.000000 
 2,0500,+46,83.000000 
 2,0500,+49,92.000000 
 2,0500,+52,71.000000 
 2,0500,+55,40.000000 
 2,0500,+58,18.000000 
 2,0800,+4,84.000000 
 2,0800,+7,57.000000 
 2,0800,+10,60.000000 
 2,0800,+13,106.000000 
 2,0800,+16,123.000000 
 2,0800,+19,115.000000 
 2,0800,+22,174.000000 
 2,0800,+25,125.000000 
 2,0800,+28,126.000000 
 2,0800,+31,180.000000 
 2,0800,+34,206.000000 
 2,0800,+37,194.000000 
 2,0800,+40,95.000000 
 2,0800,+43,78.000000 
 2,0800,+46,115.000000 
 2,0800,+49,52.000000 
 2,0800,+52,47.000000 
 2,0800,+55,18.000000 
 2,1100,+4,57.000000 
 2,1100,+7,60.000000 
 2,1100,+10,106.000000 
 2,1100,+13,123.000000 
 2,1100,+16,115.000000 
 2,1100,+19,174.000000 
 2,1100,+22,125.000000 
 2,1100,+25,126.000000 
 2,1100,+28,180.000000 
 2,1100,+31,206.000000 
 2,1100,+34,194.000000 
 2,1100,+37,95.000000 
 2,1100,+40,78.000000 
 2,1100,+43,115.000000 
 2,1100,+46,52.000000 
 2,1100,+49,47.000000 
 2,1100,+52,18.000000 
 2,1400,+4,60.000000 
 2,1400,+7,106.000000 
 2,1400,+10,123.000000 
 2,1400,+13,115.000000 
 2,1400,+16,174.000000 
 2,1400,+19,125.000000 
 2,1400,+22,126.000000 
 2,1400,+25,180.000000 
 2,1400,+28,206.000000 
 2,1400,+31,194.000000 
 2,1400,+34,95.000000 
 2,1400,+37,78.000000 
 2,1400,+40,115.000000 
 2,1400,+43,52.000000 
 2,1400,+46,47.000000 
 2,1400,+49,18.000000 
 2,1700,+4,106.000000 
 2,1700,+7,123.000000 
 2,1700,+10,115.000000 
 2,1700,+13,174.000000 
 2,1700,+16,125.000000 
 2,1700,+19,126.000000 
 2,1700,+22,180.000000 
 2,1700,+25,206.000000 
 2,1700,+28,194.000000 
 2,1700,+31,95.000000 
 2,1700,+34,78.000000 
 2,1700,+37,115.000000 
 2,1700,+40,52.000000 
 2,1700,+43,47.000000 
 2,1700,+46,18.000000 
 2,2000,+4,118.000000 
 2,2000,+7,155.000000 
 2,2000,+10,245.000000 
 2,2000,+13,182.000000 
 2,2000,+16,129.000000 
 2,2000,+19,225.000000 
 2,2000,+22,196.000000 
 2,2000,+25,207.000000 
 2,2000,+28,345.000000 
 2,2000,+31,113.000000 
 2,2000,+34,17.000000 
 2,2000,+37,45.000000 
 2,2000,+40,21.000000 
 2,2000,+43,24.000000 
 2,2000,+46,20.000000 
 2,2000,+49,16.000000 
 2,2000,+52,48.000000 
 2,2000,+55,358.000000 
 2,2000,+58,358.000000 
 2,2000,+61,4.000000 
 2,2000,+64,44.000000 
 2,2000,+67,14.000000 
 2,2300,+4,155.000000 
 2,2300,+7,245.000000 
 2,2300,+10,182.000000 
 2,2300,+13,129.000000 
 2,2300,+16,225.000000 
 2,2300,+19,196.000000 
 2,2300,+22,207.000000 
 2,2300,+25,345.000000 
 2,2300,+28,113.000000 
 2,2300,+31,17.000000 
 2,2300,+34,45.000000 
 2,2300,+37,21.000000 
 2,2300,+40,24.000000 
 2,2300,+43,20.000000 
 2,2300,+46,16.000000 
 2,2300,+49,48.000000 
 2,2300,+52,358.000000 
 2,2300,+55,358.000000 
 2,2300,+58,4.000000 
 2,2300,+61,44.000000 
 2,2300,+64,14.000000 
 3,0200,+4,245.000000 
 3,0200,+7,182.000000 
 3,0200,+10,129.000000 
 3,0200,+13,225.000000 
 3,0200,+16,196.000000 
 3,0200,+19,207.000000 
 3,0200,+22,345.000000 
 3,0200,+25,113.000000 
 3,0200,+28,17.000000 
 3,0200,+31,45.000000 
 3,0200,+34,21.000000 
 3,0200,+37,24.000000 
 3,0200,+40,20.000000 
 3,0200,+43,16.000000 
 3,0200,+46,48.000000 
 3,0200,+49,358.000000 
 3,0200,+52,358.000000 
 3,0200,+55,4.000000 
 3,0200,+58,44.000000 
 3,0200,+61,14.000000 
 3,0500,+4,182.000000 
 3,0500,+7,129.000000 
 3,0500,+10,225.000000 
 3,0500,+13,196.000000 
 3,0500,+16,207.000000 
 3,0500,+19,345.000000 
 3,0500,+22,113.000000 
 3,0500,+25,17.000000 
 3,0500,+28,45.000000 
 3,0500,+31,21.000000 
 3,0500,+34,24.000000 
 3,0500,+37,20.000000 
 3,0500,+40,16.000000 
 3,0500,+43,48.000000 
 3,0500,+46,358.000000 
 3,0500,+49,358.000000 
 3,0500,+52,4.000000 
 3,0500,+55,44.000000 
 3,0500,+58,14.000000 
 3,0800,+4,288.000000 
 3,0800,+7,169.000000 
 3,0800,+10,208.000000 
 3,0800,+13,312.000000 
 3,0800,+16,126.000000 
 3,0800,+19,120.000000 
 3,0800,+22,65.000000 
 3,0800,+25,67.000000 
 3,0800,+28,74.000000 
 3,0800,+31,48.000000 
 3,0800,+34,42.000000 
 3,0800,+37,43.000000 
 3,0800,+40,32.000000 
 3,0800,+43,66.000000 
 3,0800,+46,13.000000 
 3,0800,+49,20.000000 
 3,0800,+52,15.000000 
 3,0800,+55,15.000000 
 3,1100,+4,169.000000 
 3,1100,+7,208.000000 
 3,1100,+10,312.000000 
 3,1100,+13,126.000000 
 3,1100,+16,120.000000 
 3,1100,+19,65.000000 
 3,1100,+22,67.000000 
 3,1100,+25,74.000000 
 3,1100,+28,48.000000 
